01/10/2018 14:35:54;5bb214abb50682001002be47;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);174;O;0;2;3;0.045;"print(""myvar"")"
01/10/2018 14:36:22;5bb214c7b50682001002be49;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);54;O;1;0;1;0.166;print:(”Hello World”)
01/10/2018 14:36:23;5bb214c7b50682001002be4a;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);78;O;0;1;1;0.036;"print(""bite"")"
01/10/2018 14:36:30;5bb214ceb50682001002be4b;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.042;"# Votre code ici?myvar=1;?print(""myvar ="", myvar);"
01/10/2018 14:36:45;5bb214deb50682001002be4c;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);78;O;0;0;1;0.015;"print(""Hello World"")"
01/10/2018 14:37:07;5bb214f4b50682001002be4f;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);54;O;1;0;1;0.156;print(”Hello World”)
01/10/2018 14:37:08;5bb214f5b50682001002be51;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);147;O;0;3;3;0.051;"print (""je te deteste"")"
01/10/2018 14:37:14;5bb214fbb50682001002be52;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;1;0;1;0.164;"# Votre code ici?myvar=1;?print(, myvar);"
01/10/2018 14:37:35;5bb21510b50682001002be53;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);54;O;1;0;1;0.159;print (”Hello World”)
01/10/2018 14:37:43;5bb21517b50682001002be54;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);147;O;0;3;3;0.052;"print (""bonjour bean comment allez vous"")"
01/10/2018 14:37:53;5bb21521b50682001002be55;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);174;O;0;3;3;0.046;x=1?y=2?z=x+y?
01/10/2018 14:38:01;5bb2152ab50682001002be57;EX02 - Affectation (5ba220b47c4cd1000f02b7f4);65;O;0;1;3;0.042;"# Votre code ici?myvar=1;?print(""contenu ="", myvar);"
01/10/2018 14:38:21;5bb2153eb50682001002be59;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);54;O;1;0;1;0.158;print (”Hello World”)
01/10/2018 14:38:22;5bb2153eb50682001002be5a;EX03 - Saisie (5ba220b27c4cd1000f02b7f0);100;O;0;3;3;0.052;# Votre code ici?print ('Quel est votre nom') ?input nom ?print ('Bonjour' + nom + 'comment allez-vous')?
01/10/2018 14:38:30;5bb21546b50682001002be5c;EX01 - Hello World (5ba220b67c4cd1000f02b7f8);54;O;1;0;1;0.158;print (”Hello World”)
